# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P1 	: 이런애들이엇음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 걔는 좀 뒤였음
P0 	: 유니킹이 제일 먼저
P0 	: 그다음에
P1 	: 허얼
P0 	: 아시안느라는
P1 	: 유니킹이
P0 	: 궁수
P1 	: 1등임?
P0 	: 진짜조오온나옛날
P1 	: 아시안느라는
P1 	: 사람은
P1 	: 알아
P1 	: 그사람 캐삭 했다는거 같던데
P0 	: 아시안느이후에 타락파워전사
P0 	: 이런애들
P0 	: ㅋㅋㅋ 그런거를 아직도
P0 	: 다기억하고
P0 	: 있는게 신기함
P0 	: 내자신이 신기
P1 	: 그니까
P1 	: 그때 얼마나
P1 	: 재밌었으면
P1 	: 이런게 아직도 기억나냐 ??
P0 	: 메이플은 그때가 찐이었지..
P0 	: 리본돼지잡고..
P0 	: 막 헤네시스에
P0 	: 히든맵들어가서
P1 	: 그사람들이 커서
P1 	: 이제
P1 	: 돈을 벌어서
P0 	: 주황버섯큰거
P0 	: 잡음
P1 	: 돈을 다 거따가
P1 	: 쓰고잇다 ..
P0 	: ㅋㅋㅋ넥슨놈들
P0 	: 돈벌기쉬워서
P0 	: 좋겠다
P1 	: 넥슨놈들
P1 	: 부럽다
P1 	: 상여금도 나왓다던데
P0 	: 그런쪽에
P0 	: 재능있는사람들
P0 	: 부러움
P0 	: 웹개발 겜개발
P0 	: 이런거
P1 	: 맞어
P1 	: 나두그런거
P0 	: 돈도 존나 잘벌구...재밌을듯
P1 	: 잘하고픔
P0 	: 근데 나는 재능이 없쥐
P0 	: 와 모기
P0 	: 겁나많아
P0 	: 짜증나
P1 	: 밖에 ?
P0 	: 가게에..
P0 	: 올해 진심
P0 	: 벌레많을거같아
P0 	: 벌써 이정도면
P1 	: 헉
P1 	: 가게에
P1 	: 모기잇으면
P1 	: 짜증나겟다
P0 	: ㅇㅇ 짜증나
P0 	: 나 오늘 영화봤는데
P0 	: 분노의질주
P0 	: 아라?
P1 	: 아니 그거
P1 	: 재밋어 ?
P0 	: 음 그냥...아무생각없이
P0 	: 봐야하는..
P0 	: 그런...
P0 	: 무슨 느낌인지
P0 	: 알겠니?
P1 	: 흠
P1 	: 킬링타임
P1 	: 영화라는겅ㄴ가 ?
P0 	: ㅇㅇ 그냥
P0 	: 액션씬만
P0 	: 화려해서
P0 	: 극장에서 보기에는
P0 	: 괜찮은...그런 느낌
P1 	: 흠
P1 	: 눈은
P1 	: 즐거운데
P1 	: 머리로는 재미가업는
P1 	: 그런것인가
P0 	: 음 그냥
P0 	: 아무생각없이보면
P0 	: 하도 액션이
P0 	: 화려하고
P0 	: 지루하지는 않으니까
P0 	: 나름 재미써
P0 	: 근데 사실 오늘 내가 영화시간 착각해서
P0 	: 한시간이나 늦게들감ㅋㅋ
P1 	: 헉
P1 	: 그럼
P1 	: 이해가 되긴 함 ?
P0 	: ㅇㅇ 놀랍게도
P0 	: 워낙 내용이 별게없어서
P0 	: 다 이해됨ㅋㅋㅋ
P0 	: 근데 진짜 완전 웃겼던게
P0 	: 이게 원래 카체이싱 그런 장르거든?
P1 	: ㅇㅇ
P0 	: 단순 액션보다는 자동차액션 위주임
P0 	: 근데 이번편에서
P0 	: 9탄씩이나 되다보니 더이상
P0 	: 카체이싱보여줄게없는지
P0 	: 갑자기
P0 	: 위성띄운걸
P0 	: 고장내야한다면서
P0 	: 자동차타고 우주로 감ㅋㅋㅋ
P1 	: 엥
P1 	: 그게
P1 	: 말이되남ㅋㅋㅋ
P0 	: 그치...
P0 	: 근데 하더라곸ㅋㅋㅋ
P0 	: 전투기 위에다가
P0 	: 로켓 달은 자동차를 올리구
P0 	: 높이 올라가서 로켓 발사함ㅋㅋㅋㅋ
P1 	: ..
P1 	: 그럼진짜
P1 	: 우주에서
P1 	: 운전을해 ?
P0 	: ㅇㅇ 진짜 함
P0 	: 진짜 개웃겼음
P1 	: 혹시
P0 	: 걔넨 진지했어..
P1 	: 우주선기능이
P0 	: 개그물 아녔음
P1 	: 추가된것임 ?
P0 	: 아니 그냥..차인데..뭐 시공은 했지만
P0 	: 우주복도 엉성한거 입고
P1 	: 와우
P0 	: 일반 공업용테이프로 공기 안들어가게
P0 	: 막음
P0 	: 스토리가 산으로 간다는게
P0 	: 이런걸까
P0 	: 싶더라고
P1 	: ..
P1 	: 공업용 테이프라면
P1 	: 미국에서 유명한 그
P1 	: 케이크인가
P1 	: 아니
P1 	: 케이크래
P1 	: 테이프 ;;
P0 	: ㅋㅋㅋㅋ아 그거
P0 	: 광고짤로
P0 	: 유명한거?
P0 	: 좀 달랐던거가틈
P0 	: 아무튼 정말 놀라운 스토리엿어
P1 	: 와우
P1 	: 스토리가 정말
P1 	: 산으로
P1 	: 갔네..
P0 	: 근데 놀랍게도
P0 	: 나름 볼만했고
P0 	: 그게 오랜만에
P0 	: 흥행작이래..
P0 	: 다음주엔가 디즈니신작영화 개봉하는거 아라?
P1 	: 오
P1 	: 뭐야
P0 	: 크루엘라
P0 	: 라고..
P0 	: 그 101마리 달마시안 나오는
P0 	: 악역
P0 	: 영화인가봐
P1 	: 아아
P1 	: 그거
P1 	: 예고편봣던거가은데
P1 	: 실사판이지 ?
P0 	: ㅇㅇ 여주인공
P0 	: 엠마스톤
P0 	: 평이 나쁘지않더라구
P0 	: 내일 오후 3시에 씨지비에서 마넌할인 이벤트 함
P0 	: 그걸로 예매할라공
P1 	: 나지금
P1 	: 엠마왓슨이라는줄알고
P1 	: 엠마왓슨이..
P1 	: 크루엘라 ?
P1 	: 라고생각햇음
P0 	: ㅋㅋㅋ완전
P0 	: 안어울리겠다
P0 	: 이미지가 너무
P0 	: 안맞는듯
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그니까
P1 	: 게다가
P1 	: 미녀와야수에 나왓는데
P1 	: 이런역할을 .. ?
P1 	: 햇네
P1 	: 오오 나 이거
P1 	: 보고싶은데
P1 	: 내용이 뭐지
P0 	: 크루엘라?
P1 	: ㅇㅇ
P1 	: 예고편
P1 	: 보는중
P0 	: 나도몰라
P0 	: 오오 보고
P0 	: 무슨내용인지
P0 	: 설명점여
P1 	: 나약간
P1 	: 조커 안보긴햇는데
P1 	: 느낌이 몬가
P1 	: 조커 비슷한 그런 느낌 ?
P1 	: 나도평일에혼자
P1 	: 보러가야겟다
P0 	: 으음
P0 	: 조커느낌이면
P0 	: 내취향은 아닐거같은데..
P0 	: 그치만 이벤하고
P0 	: 평도 괜찮으니까
P0 	: 봐야징
P1 	: 근데 디즈니는
P1 	: 다
P1 	: 내취향이라
P1 	: 분명재밋을듯
P0 	: ㅋㅋ 디즈니는 웬만하면
P0 	: 평타는치는듯
P0 	: 라야도 재밌었어
P1 	: 맞어
P1 	: 그거두재밋엇어
P0 	: 그치 재밌었어
P0 	: 근데 망한듯
P1 	: ㅁㅈ
P1 	: 재미잇는데
P1 	: 왜망햇지
P0 	: 홍보를
P0 	: 너무안한듯
P0 	: 그리고뭔가
P0 	: 재미없어보임
P0 	: 나도 기대 하나도 안하고 보러갔음ㅋㅋ
P1 	: 나도
P1 	: 재밋다는말만 듣고
P1 	: 갓는데
P1 	: 찐이엇음
P0 	: 와 아직도 비오네...
P0 	: 그 용이
P0 	: 너무 못생겼음
P0 	: 씹덕미라도 있어야되는데
P0 	: 기괴하게 생김
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅁㅈ
P1 	: 보다보면 괜찮긴한데
P1 	: 좀이상함
P0 	: 그 용이
P0 	: 투슬리스였으면
P0 	: 천만관객을
P0 	: 모았을것임
P1 	: 그건마장
P1 	: 투슬리스는
P1 	: 너무귀여워
P0 	: 솔직히
P0 	: 드래곤길들이기
P0 	: 별로 재미없었는데
P0 	: 투슬리스가 다 해머금
P1 	: ㅁㅈ
P1 	: 1편은
P1 	: 재밋엇는데
P1 	: 그뒤는 그냥 그래
P0 	: 투슬리스가
P0 	: 고양이 모티브로
P0 	: 만들었다자나
P0 	: 진심 고양이의 씹덕포인트를
P0 	: 다갖추고있음
P1 	: 헉
P1 	: 고양이엿군
P1 	: 그래서 그렇게
P1 	: 기여웟구마
P0 	: 하는짓이
P0 	: 딱 고양이야
P0 	: 고양이 키우고싶다앙
P1 	: ㅋㅋㅋㅋ
P1 	: 너
P1 	: 고양이에
P1 	: 빠졋군아
P0 	: 원래도
P0 	: 강아지보다는
P0 	: 고양이가 더 귀엽다고 생각했는데
P0 	: 우리 애기들 하는짓 본 후로는...
P1 	: 강아지가
P0 	: 고양이의 씹덕미를 제대로 알아버렷어
P1 	: 애교가 많은데
P1 	: 고양이가 강아지처럼애교많으면
P0 	: 고양이두...애교많거덩
P1 	: ㅈㄴ기여운거같아
P0 	: 그치
P0 	: 우리애들 막
P1 	: 그니까 보통
P1 	: 글케 기여운애들
P0 	: 몸 부비고...
P1 	: 많지않은데
P0 	: 너무귀여웠어
P1 	: 그런고양이드릉ㄴ
P1 	: 찾기 힘듬
P0 	: 맨날 쓰다듬어도 가만히있고
P0 	: 쓰다듬는걸
P0 	: 즐겼어...
P1 	: 나두
P1 	: 진짜
P1 	: 기여운고양이 마니 봣는데
P1 	: 막
P1 	: 내 다리위에
P1 	: 올라가서
P1 	: 자는 애들도잇섯음
P0 	: 식빵굽구
P1 	: ㅠㅠ
P0 	: ㅋㅋㅋ
P0 	: 전나귀여워
P1 	: 그래서 너무
P0 	: 고양이들은
P1 	: 데려가고싶엇어
P0 	: 다귀여워
P0 	: 난 강아지는 좀 무섭
P1 	: 고양이는
P1 	: 깨끗하구
P1 	: 기여워
P1 	: 강아지는
P0 	: 그루밍할때
P1 	: 다 너무 착해
P0 	: 조올라 귀여워
P1 	: 강아지는 신기한게
P1 	: 사람을
P1 	: 좋아하는게
P1 	: 너무신기함
P0 	: 맞아
P0 	: 그건진짜
P0 	: 신기하더라
P0 	: 사람을 맹목적으로
P0 	: 조아해
P1 	: ㅁㅈ
P1 	: 그게 너무신기해
P1 	: 자기를 낳아준
P1 	: 사람도 아닌데
P0 	: 긍까
P0 	: 어떻게
P0 	: 그러는거지
P0 	: 이유가 뭘까
P1 	: 어떤글봣는데
P1 	: 사람을 좋아하는 개와
P1 	: 사람을 좋아하는 개가
P1 	: 번식해서 점점
P1 	: 그렇게 되엇다는거같음
P1 	: 개들의
P1 	: 생존방식 ?
P0 	: 오호...
P0 	: 신기하다
P0 	: 그럼 고양이는
P0 	: ㅁㅓ지
P0 	: {share:photo}
P0 	: 집가는길에
P0 	: 가게있는데
P1 	: 헐
P0 	: 고양이잇음
P0 	: 맨날봄
P0 	: ㅋㅋ
P1 	: 대박 ..
P0 	: 오늘은자네
P1 	: 저기에
P1 	: 사는거임 ?
P0 	: ㅇㅇ
P0 	: 혼자있음
P1 	: 허얼 ㅠ
P1 	: 안심심하려나
P0 	: 바깥이 보이니까
P0 	: 덜심심할듯
P0 	: 근데 방묘문 그런거
P0 	: 없어도되나
P1 	: 저기에 냅두는건
P1 	: 좀넘한듯
P0 	: 나는 머 저기있는거자체는
P0 	: 일반사람들이
P0 	: 낮에 일하러갈때
P0 	: 집에두고가는거랑
P0 	: 비슷한거가타서
P0 	: 별생각안드는데
P0 	: 방묘그거안해도되는지가
P0 	: 궁금해
P1 	: 흠
P0 	: 안에 막 고양이용품 되게 마나서
P0 	: 케어는
P0 	: 잘해주는듯
P1 	: 그렇다면
P1 	: 다행이군
P0 	: 어우 비때매
P0 	: 바지밑단
P0 	: 젖었어
P0 	: 졸찝찝
P1 	: 어우
P1 	: 찝찌하겟넹
P0 	: 완전 찝찝해
P0 	: 그래서 여름에는
P0 	: 비올때
P0 	: 무조건 반바지입음
P0 	: 차라리 다리 젖는게 낫지
P1 	: 비올때 제일 싫은건 
P1 	: 바지뒤에 흙탕물같은것이
P1 	: 튀는게 제일 싫어
P0 	: 마자 미친
P0 	: 너무싫어...
P0 	: 그냥 비오는게 시름
P0 	: 비는 쉬는날 오는거만 조음
P0 	: 집에서 빗소리 듣고있으면 기분좋아
P1 	: 근데 차를 사니깐
P1 	: 비가와도 차로 가면되니까 너무나
P1 	: 쾌적함
P1 	: 그게제일좋은거같어
P0 	: 근데 비오면
P0 	: 운전하기
P0 	: 무섭다며
P1 	: 그거는
P1 	: 너무멀리가면
P1 	: 좀그렇구
P0 	: 아하
P0 	: 익숙한길들은
P1 	: 가까우면 상관업스
P0 	: 괜찮?
P1 	: ㅇㅇ
P0 	: 그렇구나
P1 	: 아니면
P0 	: 그럼 가까우면
P1 	: 조금 오는거는 갠차는데
P0 	: 밤에 비와도
P1 	: 폭우면
P1 	: ㅈㄴ무서움
P0 	: 운전가능?
P1 	: 밤에
P1 	: 약간 비오면
P1 	: 가능
P1 	: 근데 밤에 폭우면
P1 	: 절대
P0 	: 많이오면
P1 	: 안나가
P0 	: ㅋㅋ그치 나도
P0 	: 무서워
P1 	: 왜냐면 진짜
P1 	: 옆 차가 아예
P1 	: 안보여
P1 	: 사이드미러가 물기때매
P1 	: 안보이게댐
P0 	: ㅜㅜㅜ무서워
P1 	: 마저
P1 	: 저번에
P0 	: 제발 호텔가는날
P1 	: 아빠랑 집 오는데
P0 	: 비오지마라
P1 	: 진짜
P1 	: 뭔 폭우가
P1 	: 쏟아지는거야
P1 	: 앞이 진짜 하나도
P1 	: 안보일정도여서
P1 	: ㅈㄴ 무서웟음
P0 	: 졸라무섭
P0 	: 난 절대
P0 	: 운전못할든
P0 	: 듯
P1 	: 에이근데
P1 	: 남자도 운전하는데
P1 	: 우리라고
P1 	: 못할거잇니 ?
P0 	: 나는 그냥
P0 	: 방향감각이
P0 	: 떨어져서....
P1 	: 에이
P1 	: 너가무슨
P1 	: 방향감각이 떨어지냐 ?
P0 	: 나 오른쪽왼쪽
P0 	: 헷갈리거든ㅡㅡ
P1 	: 거짓말하지마
P1 	: 그런사람이
P1 	: 어딧어 이세상에
P0 	: ...너 지금
P0 	: 내욕하냐?
P0 	: 나 비하하냐
P1 	: 너가
P0 	: 너무한다
P1 	: 말도안되는얘끼글ㄹ
P1 	: 하잔아
P0 	: ㅡㅡ진짠데
P0 	: 완전히 모르는게 아니고
P0 	: 한번고민을
P0 	: 해야됨
P0 	: 우회전 이랬을때
P0 	: 바로 오른쪽으로 딱 꺾는게 아니고
P1 	: 말도안돼
P0 	: 우? 오른쪽 우니까 오른쪽
P0 	: 이래야됨
P1 	: 거짓말하지마
P0 	: 살짝 딜레이 걸리는거
P0 	: 우씨 진짜거든
P1 	: 어떻게 그런사람이
P1 	: 잇냐고
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅠ 너무해
P0 	: 나 상처받았음
P0 	: {censored}
P1 	: 재수 ?
P1 	: 그럼 너는
P1 	: 삼수해라
P0 	: 헐 너....미쳤어?
P0 	: 진짜 이건 좀 아니다
P0 	: 사과해
P1 	: 싫어
P1 	: 갈아만든 배 할게
P0 	: 와..진짜 실망이다...
P1 	: 그래넌 바늘망
P0 	: {censored}
P1 	: 파친
P0 	: 너 좀 웃기다
P0 	: 재수없어
P1 	: 그래넌
P1 	: 삼수
P0 	: 나쁘다진짜..
P1 	: {censored}
P0 	: 너 제주도 숙소가
P0 	: 우씨ㅡㅡ
P0 	: 협재랬지?
P0 	: 펜션이랬나
P1 	: 정확히 말하자면
P1 	: 한경면이야
P1 	: 그곳은 정말
P1 	: 시골이래
P0 	: 처음 들어보는
P0 	: 동네야
P0 	: 사람이름
P0 	: 같기도하고
P1 	: 너무하네
P1 	: 한경면이
P1 	: 사람이름이라니
P1 	: 너정말
P1 	: 나쁘다
P0 	: 너무하다고?
P0 	: 나 당근인데
P1 	: {censored}
P1 	: 쪽팔리니까
P1 	: 그만하자
P0 	: 알았어
P0 	: 난안쪽팔린뎅
P1 	: 구만하고
P1 	: 십만 해
P0 	: ...와 그거
P0 	: 내가할랬는데..
P0 	: 십만..
P1 	: 흠
P1 	: 나뭐가 심심한ㄱ데
P1 	: 내가
P1 	: 일본여행가서찍은 사진
P1 	: 보여줄까
P0 	: 그래
P0 	: 보여줘봐
P1 	: 자
P1 	: 2015년 오사카
P1 	: 2016 도쿄
P1 	: 2017 도쿄
P1 	: 2017 후쿠오카
P1 	: 2018 오사카
P0 	: 멀 그렇게
P1 	: 주에
P1 	: 중에
P1 	: 골라봐
P0 	: 많이갔음?
P0 	: 음 몰라
P0 	: 다 잘 모르는데
P1 	: 참내
P0 	: 제일조앗던곳
P1 	: 너바보냐
P0 	: 보여조
P0 	: ㅡㅡ 바다의보배임
P1 	: {share:photo}
P1 	: 제일 좋앗던건
P1 	: 모니모나ㅣ해두
P1 	: 디즈니 랜드 아니겟어 ?
P1 	: 저곳은
P1 	: 디즈니씨야
P0 	: 허얼
P0 	: 베네치아인줄
P0 	: 알았네
P0 	: 쩐다
P1 	: 진짜 베네치아 처럼
P1 	: 배도 잇어
P1 	: 아마
P1 	: 일본인들의 선망ㅇ
P1 	: 이
P1 	: 담긴것이 아닐까 ?
P0 	: ㅋㅋ아하
P0 	: 나는 일본은 관심없지만
P0 	: 료칸과
P0 	: 디즈니랜드는
P0 	: 가보고싶다
P1 	: 나도
P1 	: 디즈니랜드가
P1 	: 그나마
P1 	: 제일 가까운곳인데
P1 	: 그게아쉬워
P0 	: 우리나라에는
P1 	: 이번에 일본 디즈니랜드에
P0 	: 왜 안생기냐
P0 	: 재수없어
P1 	: 미녀와야수 어트랙션이
P1 	: 생겻다는거 아니
P1 	: 진자 쩔어..
P0 	: 아 그거
P0 	: 사진본거같아
P0 	: 엄청 리얼한
P0 	: 움직이는 인형
P1 	: ㅇㅇㅇ
P1 	: 그거보고
P1 	: 우리나라 
P1 	: 롯데월드
P1 	: 신밧드의 모험 이런거 타면
P1 	: 진짜
P0 	: ㅋㅋ신밧드의
P1 	: 너무비교되서 짱남..
P0 	: 모험은..
P0 	: 완전 허접
P1 	: 왜 우리나라는
P1 	: 그런
P1 	: 이상한 기구들이
P1 	: 계속 한단말임
P0 	: 유니버셜이나 디즈니나
P0 	: 둘중하나라도 좀
P1 	: 진자
P1 	: 왜 우리나라에
P0 	: 들어왔으면..
P1 	: 안들어오냔말임
P0 	: 너 유니버셜도
P0 	: 가봄?
P1 	: ㅇㅇ
P1 	: 당근
P1 	: 나 거기서
P1 	: 해리포터 옷 입구 다녓어 ㅋㅋ
P0 	: 아맞다
P0 	: 일본에
P0 	: 유니버셜도
P0 	: 있지?
P0 	: 개부럽네
P1 	: ㅇㅇ그거는
P1 	: 오사카
P1 	: {share:photo}
P1 	: 이거일본에서 먹은
P1 	: 스키야키인데
P0 	: 두군데 비교했을때
P1 	: 되게 맛잇어
P0 	: 어디가더잼씀?
P0 	: 스키야키가 정확히
P0 	: 머야
P1 	: 저거
P1 	: 어떤짭잘한 간장소스같은 곳에
P1 	: 버섯과야채를 넣고
P1 	: 고기를 샤브샤브처럼
P0 	: 뭔가 매콤해보이는데
P1 	: 익힌 다음
P1 	: 날계란에
P1 	: 찍어 먹는것임
P1 	: 노노노
P0 	: 흐으으음
P1 	: 전혀
P0 	: 날계란이면
P1 	: 매콤하지않구
P0 	: 안비림?
P1 	: 고소함
P1 	: ㅇㅇㅇ
P1 	: 진짜
P1 	: 쩌렁
P1 	: 근데
P0 	: 일본음식 너무 달고 짜다고
P0 	: 본거같은데
P1 	: 내가 맛잇는데로 가고싶어서
P1 	: 진짜
P1 	: 비싼데갓어
P1 	: 한명에 10만원은
P1 	: 낸거같아
P1 	: 약간
P1 	: 우리로따지면
P1 	: 한우를
P0 	: 와 진짜
P1 	: 먹은
P0 	: 엄청비싼데
P0 	: 갔네
P1 	: 그런 느낌 이엇어
P1 	: ㅇㅇ
P0 	: 일인십마넌...와우
P1 	: 근데 진자
P1 	: 너무맛잇어서
P0 	: 바이킹스워프
P0 	: 가격이네
P1 	: 다음에 또 갓잖아
P0 	: 그럼 고기도
P1 	: 근데 엄마랑 갓엇을때는
P1 	: 엄마가
P1 	: 별루엿대 ㅋㅋ
P0 	: 와규 이런거겠네
P1 	: ㅇㅇㅇ
P0 	: ㅋㅋㅋㅋㅋ
P1 	: 근데 저기가
P1 	: 디게
P1 	: 한국으로따지면
P1 	: 한옥같은
P1 	: 그런곳이어서
P1 	: 좀비쌋음
P0 	: 아하
P0 	: 느낌알겠당
P0 	: 너 그
P0 	: 상하이에서도
P0 	: 갔나?
P0 	: 디즈니랜드
P1 	: ㅇㅇㅇ
P1 	: 그때
P1 	: 갓엇어
P1 	: 거기서
P1 	: 막 오토바이처럼 타는 
P1 	: 롤러코스터도탓엇지
P0 	: 아 재밌겠다
P0 	: 디즈니랜드
P0 	: 못가봤어...
P1 	: 근데 그거는
P1 	: 재미는 없엇구
P1 	: 보기에는 진짜 
P1 	: 너무신기햇어
P1 	: 그렇게
P1 	: 오토바이처럼
P1 	: 탄적은 처음이어서
P1 	: 근데 막상 타니까
P0 	: 재밌을거가튼데
P1 	: 보통이었긴 해
P0 	: 그냥그렇군
P1 	: ㅋㅋㅋ
P1 	: 막
P0 	: 무슨테마임?
P1 	: 엄청
P1 	: 머라고해야하나
P1 	: 미래시대같은
P1 	: 그런
P1 	: 막 야광
P1 	: 느낌
P1 	: 아지
P1 	: 알지 ?
P0 	: 아하
P1 	: 그런거처럼
P0 	: 뭐특정한
P0 	: 영화 ㅌㅔ마
P0 	: 이런건아니고?
P1 	: 아아
P1 	: 영화도
P1 	: 잇엇는데
P1 	: 뭐더라 ..
P1 	: 잠만
P0 	: 백투더퓨처?
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 이런거엿어
P0 	: 오우 머징
P0 	: 매트릭스인가
P1 	: 저기 바퀴달린
P1 	: 저거를 타는거야
P1 	: 아
P1 	: 트론이다
P0 	: 아 저게 그
P0 	: 트론이구ㄴㅏ
P0 	: 이름들어봄
P1 	: ㅇㅇㅇ
P1 	: 근데 막
P0 	: 근데 상하이디즈니랜드는
P1 	: 대기할때
P1 	: 우리 위를
P0 	: 대기시간엄청
P1 	: 슝
P0 	: 긴가?
P1 	: 지나가
P0 	: 오호
P1 	: 음
P1 	: 꽤 길어가지구
P1 	: 우리는
P1 	: 저거랑
P1 	: 몇개안탔어
P1 	: 아
P1 	: 상하이 디즈니랜드ㅔ
P1 	: 에
P1 	: 잭스페로우그 모냐
P1 	: 캐리비안의 해적이
P1 	: 진짜 재미있엇어
P0 	: 오 캐리비안
P0 	: 이름만들어도
P0 	: 존잼일듯
P1 	: 캐리비안 타는
P1 	: 유투브 영상
P1 	: 있는데볼래 ?
P1 	: 나 맨날 그거 봄 ..
P1 	: 왜냐면
P1 	: 너무재미슴..
P0 	: 나중에 볼랭
P0 	: 아냐언젠간
P1 	: 왜
P0 	: 내가직접가서
P1 	: 나중에 본다는것이지 ?
P0 	: 탈거야
P0 	: 스포노노염
P1 	: 솔직히
P1 	: 말해
P1 	: 귀차아서
P1 	: 그러지 ?
P0 	: 아닌데?
P0 	: 재수없어
P0 	: 왜 사람을
P0 	: 매도하냐?
P1 	: 아니
P1 	: 매수할건데 ?
P0 	: {censored}
P1 	: 파친
P0 	: 너정말똑똑하구나
P1 	: ㅋㅋㅋㅋ
P1 	: 내가좀
P0 	: 아 갑자기 김치볶음밥이
P1 	: 그러히
P0 	: 먹고싶음
P1 	: 그거내가 어제
P1 	: 말한거아님 ?
P0 	: 전염됐나봐
P0 	: 끼약 금요일
P1 	: 나는
P0 	: 시러어
P1 	: 성신여대의
P1 	: 앞에
P1 	: 있던
P1 	: 짱구분식의치즈밥
P0 	: 그걸..
P1 	: 그맛이잊혀지지가않아
P0 	: 기억해?
P1 	: 어..
P1 	: 그게 너무맛잇어서
P1 	: 잊을수가없어
P0 	: 나도 기억 못하고있던...
P1 	: 단 1번 먹엇지만
P1 	: 똑똑히 기억난다
P0 	: ㅋㅋㅋㅋㅋ 맛있긴했는디
P0 	: 나는 두세번만
P0 	: 먹은듯
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 이곳은
P1 	: 뭑
P1 	: 뭐게
P1 	: 맞춰바
P0 	: 으음
P0 	: 어디지
P0 	: 일본같은데
P1 	: 뭐하는곳인지
P1 	: 알게씀 ?
P0 	: 막 아키하바라 그런덴가
P1 	: 내가 
P1 	: 일본가며
P1 	: 무조건
P1 	: 가는곳임
P1 	: ㅋㅋㅋㅋ
P0 	: 중고서점..?
P1 	: ㅇㅇㅇ
P1 	: 막
P1 	: 중고로
P1 	: 나온거
P1 	: 파는거임
P0 	: 오호
P1 	: 저기잇는
P1 	: 세일러문
P0 	: 중고로 저런걸
P1 	: 물건들이 진짜
P0 	: 파는구만
P1 	: 레어템인데
P0 	: 너네집에
P1 	: 저기서 다 팔드라구
P0 	: 있는거아님?
P0 	: 본거같음
P1 	: 저기서 몇개 사왓엇어
P1 	: 근데
P0 	: 얼마야?
P1 	: 너무비싸서
P1 	: 큰건 못삿어
P1 	: 막
P0 	: 대충
P0 	: 얼마씩?
P1 	: 30만원 넘어
P1 	: 50 ?
P1 	: 지이인짜 비싼건
P0 	: 엥 헐..
P1 	: 100두넘지
P0 	: 한개에?
P1 	: ㅇㅇ
P0 	: 미쳤다
P1 	: 아예
P0 	: 왜..? ㄱ
P1 	: 옛날 물건인데
P1 	: 작동이 되는거니까
P0 	: 왜그렇게비싸
P1 	: 엄청나게
P0 	: 헐....대박
P0 	: 수집품 그런건가
P0 	: 쩐다진짜
P1 	: 그치
P1 	: 요즘은
P1 	: 이렇게
P1 	: 옛날물건들이 비싸지는거같아
P1 	: 우리의
P1 	: 추억의 물건들이
P1 	: 다
P1 	: 비싸지고이산봐
P0 	: ㅋㅋ맞아
P0 	: 막 옛날 그
P0 	: 자물쇠달린 다이어리
P0 	: 이런것도
P0 	: 되게비싸다던데
P1 	: ㅁㅈ
P1 	: 그런거에
P1 	: 달빛천사나
P1 	: 그런그림 그려져잇으면 진짜 비싸드라 ?
P0 	: 신기하당
P0 	: 너가 산 그 크기가
P0 	: 30넘는거야?
P1 	: 에이
P1 	: 내가 산거는
P1 	: 안넘어
P1 	: 내꺼는 다
P1 	: 새로 만들어진거구
P0 	: 아하
P1 	: 그런거는
P0 	: 근데 그럼 너꺼도
P0 	: 시간지나면
P1 	: 아예 옛날 물건
P0 	: 비싸짐?
P1 	: 그럴듯 ?
P1 	: 그래서
P1 	: 아직 안팔고잇어
P0 	: 오....제테크
P0 	: 너 방에
P0 	: 신기한거짱많음
P1 	: 하지만이제
P1 	: 먼지가
P1 	: 가득하다구
P1 	: 내방을 싹
P1 	: 고치고시펑
P0 	: 어떻게?
P0 	: 아예 다른 스타일로?
P1 	: 몬가
P1 	: 오늘의 집 같은
P1 	: 스탈로
P1 	: 아예
P1 	: 바꾸고싶어
P0 	: 오...그런 느낌
P0 	: 좋지
P0 	: 나도 곧 이사가잔싸
P0 	: 잖아
P0 	: 방꾸며야하는데
P0 	: 고민임
P1 	: 그러면
P1 	: 또
P1 	: 방구밀때 돈도 많이 들겟다
