# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P1 	: &name1&! 혹시 서울우유 큰거 4시45분 폐기였는데 뺐으?
P0 	: 응응 뺐어!!
P1 	: 잘했옹!! 수고행!!{emoji:😘}
P0 	: 아 프사 지금 봤네
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P0 	: {emoji}
P1 	: 머얔ㅋㅋㅋ
P1 	: &name1&
P1 	: 나갑자기 너무 궁금해서 그러는데
P1 	: 우리 저번에 씨유앞에서 길냥이 이름붙여준거
P1 	: 뭐였지
P1 	: 너무기억하고싶엌ㅋㅋㅋ
P0 	: 헐...
P0 	: &name26&얐나???
P1 	: &name26&ㅋㅋㅋㅋ
P1 	: &name26&로...하까
P0 	: 흠...
P0 	: &name26& 맞나?
P0 	: 기억이 안 나 ㄱ-
P0 	: &name26&로 하자 ㅋ
P0 	: 이야...
P0 	: 대차게 혼났다
P0 	: {emoji}
P1 	: 헐..
P1 	: 왜..
P1 	: ㅠㅠ
P1 	: 나땜에?ㅠㅠㅠ
P0 	: 아니!!
P0 	: 두부김치블랙2 블랙1 이었는데
	  내가 두김블3으로 계산하고 나중에 물건 채울 때 알아서 말씀드렸거든
	  그랬더니 엉... 그럼 재고 꼬인다고 막... 흐흐
P1 	: 아... 저번에 나도 실수했던거다ㅜㅜ
P1 	: 아니 그거 진짜 헷갈린다니까?
P1 	: ㅜㅜ
P0 	: 진심개똑같이생걌어ㅡㅡ
P1 	: 인정인정...
P1 	: &name1&! 혹시 교육학 강의 생각해본거 있으?
P1 	: 내가 말했던 &name27&, &name28& 강의는 둘 다 1.3일까지가 조기신청인데 그때까지 신청하면 할인하더라고!!
	  혹시 그 두 분 강의 중에 괜찮다고 생각되는게 있으면 조기신청하는게 좋을 것 같아성!! 다른 강의 들어보고싶은거 있음 말해주고!!{emoji:😉}
P0 	: 헉 맞아
P0 	: 확인해볼게!!
P1 	: 웅웅!!
P0 	: {share:photo}
P0 	: &name2& 이거 신청하는 거지??
P0 	: 난 &name27& 교수님이 좋은 것 같아!!
P1 	: 웅웅!!!
P0 	: 책도 사양 하나??
P1 	: 앗 그럼 &name27&교수님으로 할까?
P1 	: 그럴걸??
P1 	: 책사서 제본해서 쓸까?
P0 	: 아하 책 있어야겠다
P0 	: 좋아!!
P1 	: 웅웅 그러면 미리 구매할까?
P1 	: 괜찮으면 내가 일단 결제할겡!!!
P0 	: 앗 오키!!
P0 	: 이따가 낮에 보낼게!!
P1 	: 앗앗!! 알겠오! 나도 낮에 결제할겡!!
P1 	: {share:photo}
P1 	: &name1& 강의 시작일 즉시로할까?
P1 	: 아직 결제 전!!
P0 	: 헉 즉시가 돼?
P0 	: 아직 강의 오픈 안 한 줄 알았어 ㅋㅋㅋㅋ
P0 	: 좋아... 하기로 했으니깐...... 열심히 해야지...
P0 	: 나 얼마 보내면 돼?!
P1 	: 1.5일 18시 오픈인데
P1 	: 그때부터 즉시인것같아!!
P0 	: 응응
P0 	: 아하
P0 	: 오키!!
P0 	: 결제하고 알려주숑!!
P1 	: 오키오키!! 그럼 즉시로할게!!
P1 	: 웅웅!!!
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 보내주시면됩니당!!
P0 	: 네엥
P1 	: &account&
	  &num&
	  입니당! 1.5일 18시 개강이래용!!
P0 	: {emoji}
P1 	: 감사함당!!!
P1 	: &name1&!! 책 방금왔는데 내가 오늘 제본하고 낼 줘도될까?!!
P0 	: 좋아요!!
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: &name27& 교육학 : 네이버 책검색 - {share:url}
P1 	: 이거같아!!
P0 	: 오 고마워!!
P1 	: &name1&!! 나 12.6일부터 9시30분 출근이었는데! 한 번만 더 확인해주랑!!
P0 	: 오 그러네
P0 	: 그럼 53.5!!
P1 	: 알겠오!
P1 	: &name1&!!
P1 	: 30분 전에 해준거 돈보냈오!!
P0 	: {emoji}
P1 	: 넹! 수고해요!! 곧 퇴근이네!!
P0 	: 마자요...
P0 	: 사장님 오자마자
P0 	: 내가 먼저 죄송하다고 선빵칠거야
P0 	: ㄱ-
P1 	: 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 먼저말하길 잘했댜
P1 	: 좋아!
P0 	: {emoji}
P0 	: 글고 우리
P0 	: 너
P1 	: 웅웅!!
P0 	: 시간 비워{emoji:😍}
P1 	: 알겠엉!!
P0 	: 꺙
P1 	: 혹쉬 수욜괜찮아?!!
P1 	: 저녁!
P1 	: 점저느낌ㅋㅋㅋ으로ㅋㅋㅋㅋ
P0 	: 좌!!!
P0 	: 너 먹고 싶은 거 먹자!! {emoji:•}̀ㅅ{emoji:•}́
P1 	: 우와아악 좋아!!!
P1 	: {emoji}
P0 	: {emoji}
P1 	: 수욜 6시?어때!!
P0 	: 좋아!!
P1 	: {share:photo}
P1 	: &name1&!돈보냈고!!
P1 	: 미안하구..고마워ㅠㅜㅠ
P1 	: 목욜6시에 보쟈!!
P0 	: 오키!!><
P0 	: 미안 금지!!
P0 	: {emoji}
P0 	: 생일축하해 &name2&><
P1 	: 알겠오!! 히힛 고마워 &name1&!!!{emoji:😘}{emoji:😍}
P1 	: {emoji}
P1 	: {share:photo}
P1 	: {share:photo}
P0 	: {share:photo}
P1 	: &name1&!!! 헐 향수 오자마자 뿌려봤는데 향 엄청 좋은데?
	  나 사실 향에 엄청 민감한 편인데 이건 진짜 은은한 향이라서 역한 느낌 전혀없고 자연스러워서 너무 좋다!!!{emoji:😘}{emoji:😍} 이거 다쓰면 내가 하나 더 사서쓸것 같아..완전... 첫 입문 향수 골라줘서 고마워ㅎㅎ
P1 	: 진짜 잘쓸게!!!
P1 	: {emoji}
P0 	: 꺙{emoji:😍}
P0 	: 임티 걍... 넌데
P0 	: 기여버라
P1 	: ㅋㅋㅋㅋㅋ알지알징
P0 	: &name2& 미안한데 30분만 더 해줄 수 있을까... 조립하는데 시간이 좀 더 걸릴 것 같아 ㅠㅡㅠ
P1 	: 웅웅!! 천천히 하고와!!
P0 	: &name2& 돈 보냈당!!! 고마워{emoji:🥺}{emoji:🥺}{emoji:😍}{emoji:😍}{emoji:😍}
P1 	: ㅋㅋㅋㅋ나도 고마웡!{emoji:😘}
P0 	: {emoji}
P0 	: &name2& 알바 몇 시에 끝나? 사장님이 매장에 들르래... 10시 40분 쯤에 (폐기 챙겨주신대...!)
P1 	: 헐..
P1 	: &name1&!
P1 	: 사장님 쫌 일찍오실듯!!
P0 	: ⸌{emoji:◦}̈{emoji:⃝}⸍ʷʰʸˀ̣ˀ̣ˀ̣
P1 	: 내가 좀 천천히 오시라고 했어
P1 	: ㅋㅋㅋㄱㅋㅋ
P1 	: &name1& 근데 나... 너...파스타챙겨줄라고
P1 	: 했는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 앗!
P0 	: {emoji}
P1 	: 너..먹을래?ㅋㅋㅋㅋㅋ
P1 	: 크림파스타!!랑 상하이 파스타 중에
P1 	: 뭐먹을랭
P1 	: 아니 부담스러우면 안먹어도 됑ㅋㅋㅋ
P0 	: 나
P0 	: 상하이!!!
P0 	: 상하이 먹어보고 싶었어 {emoji:🥺}
P0 	: ㅇㄴ 근데 넘 늦게 본 거 아냐?!
P1 	: 둘다챙겼엌ㅋㅋㅋㅋ
P1 	: 점주님오셨어?
P0 	: 응!!
P0 	: 너 기다리는 중!!
P1 	: 헐..
P1 	: 가고있어..나빼고골라ㅜㅜ
P0 	: 얼른 와!!{emoji:🤩}
P1 	: 난 암거나괜찮은데ㅜㅜ
P1 	: &name1&!!
P1 	: 오늘 안잊었징?
P1 	: {emoji}
P0 	: {share:photo}
P0 	: {share:photo}
P0 	: 사진
P1 	: &name1&ㅋㅋ  그냥 생각난 김에 보낼겡!! 14850원만 보내줭!
	  블라스크는 제가 살게용{emoji:♥}{emoji:😘}
	  음료답례용ㅎㅎ
P1 	: 그동안 맘고생했으.... 이제 편하게 쉬엉!{emoji:😉}
P0 	: 앗 지금 봤다
P0 	: 고마워!!!
P0 	: 돈 보냈다!!! 잘 자 &name2&{emoji:🤩}
P1 	: 웅!
P0 	: &name2&
P0 	: {share:photo}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P0 	: 50원 덜 받음......
P1 	: 엥
P1 	: 엥ㅜㅜ
P1 	: &name1&...
P1 	: 우리 오늘 단체집합이다..
P1 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개빡쳐
P0 	: 저거 심지어
P0 	: 맞을거예요... 하면서
P0 	: 처음 뭉탱이로 준 거
P0 	: 내가 세고
P1 	: 아니 샹ㅋㅋㅋㅋㅋㅋ 손님이 준거?
P0 	: 400원 부족하다고 더 받은 거임
P1 	: 하 미친놈ㅜㅠㅜㅜㅜ
P0 	: 진짜개빡쳐아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 걍 개웃김
P0 	: 머 저런 놈이...
P1 	: 도대체..뭘산거야ㅋㅋㅋㅋ
P0 	: 담배ㅠㅠ
P0 	: 디스플러스
P0 	: 죽인다
P1 	: 하 개또라이새끼ㅠㅠㅠㅠㅠㅠㅠ
P1 	: 50원... 개빡치네...
P0 	: ㅠㅡㅠ
P0 	: 인생 재밌다
P1 	: 하
P1 	: 이따보잨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠㅠㅠㅠ
P0 	: {emoji}
P1 	: &name1&! 나 인수인계할 때 돈 1000원 더 있던거 그냥 문자드려놨어ㅜㅜ 힘들어서 편의점 안 들리고 바로 집가려공ㅜㅜ
P0 	: {emoji}
P0 	: 오늘 피자 많이 구웠어???
P1 	: 장사는안됐는데 알바생이 없어서ㅋㅋㅋㅋ  걍 힘드러ㅜㅜ
P0 	: 아!
P0 	: &name3& ㅡㅡ
P0 	: 수고했어 &name2&!! 퇴근하고 얼른 집 가서 쉬어...
P1 	: &name1&{emoji:♥}  너두! 고생했엉!! 곧 끝나니까 언넝 집들어가서 낼까지 집콕해!{emoji:😎}
P0 	: {emoji}
P1 	: &name1& 미안한데.. 그 뒤에  폐기 넣어두는 냉장고 내가 그 위에 스위치?켜놨는지 확인해줄수있닝..ㅜㅜ
P1 	: 갑자기 불안해섴ㅋㅋㅋㅋ
P0 	: 엉 켜져 있어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&!
P1 	: 그 얼음컵 야간근무하는 언니가 실수한거래ㅜㅜ
P1 	: 와서 사간다고하더라고! 혹시 어딨는지 찾으시면 말해줭!
P0 	: 아까 사갔어!!
P0 	: 걍 얼음물이더라...
P1 	: 아하ㅜ
P1 	: 고생했옹!!수고해용~
	  앗 그리고 얼음컵 사갔으니까 점장님한테 따로 말씀안드려도 될것같앙!{emoji:😉}
P0 	: {share:photo}
P0 	: &name2& 펩시콜라 없는데
P0 	: 안 들어온 거 맞아??
P0 	: &name2& 사장님이...
P0 	: 내일 열한시부터 두시 사이에
P0 	: 두 시간 대타 부탁할 수도 있대 (나한테)...
P0 	: 우리... 두 시에 만나쉴?
P1 	: 헐... 알겠오!!
P1 	: 2시에 보쟈!!
P0 	: ៖ ㅠ.ㅠ !!
P1 	: 근데 할수도 있는건 뭐징...
P1 	: 이가림...피곤할텐뎅..푹쉬어야하는뎅ㅜㅜ
P0 	: 크아하는 중ㅋ
P0 	: 몰라 잠깐 뭐 받으러 갈 수도 있고
P0 	: 아닐 수도 있대,,,
P1 	: ㅋㅋㅋㅋㅋㅋㅋ &name1& 일어날수 있뉘
P0 	: 그니깐 ㅠ.ㅠ
P0 	: 지금 자야겠어
P0 	: 잘 자!!
P1 	: ㅋㅋㅋ구랭!
P1 	: 그래서 출근했으?
P0 	: 어니
P0 	: 연락이 없으셔 ㅋㅋㅋㅋㅋㅋ
P0 	: 그냥
P0 	: 열 시에 일어나서 씻은
P0 	: 부지런한 애 됨
P1 	: 엥? 지금까지 연락없으셔?
P0 	: 아 잤다
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 응!!
P0 	: 걍 한 시 반에 먹어도 될 뻔했어 ( -᷅_-᷄)
P1 	: 앜ㅋㅋㅋㅋㅋ
P1 	: 2시에 너희집앞으로 갈겡~~
P0 	: 정치학의이해
	  독서와토론
	  약과건강
	  자본주의와경제학
	  배움의역사
	  청주학
P0 	: 정치학의이해: 월 89
	  인문사회학생을위한통계학: 금 12
	  약과건강: {emoji:❌}이해랑 겹침
	  자본주의와경제학: 금 56
	  배움의역사: {emoji:❌} 이해랑 겹침
	  청주학: 못 찾겠음,,,
	  생활의 과학: &name2&랑 같이 들을 수 있음
P1 	: &name1&{emoji:😘}
	  아동문학론
	  보람찬 대학설계
P1 	: 국문과 &name1&를 응원합니다!
P0 	: {emoji}
P0 	: {share:photo}
P0 	: &name2& 진짬뽕컵 찾았다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 헐ㅋㅋㅋㅋㅋ
P1 	: 대박
P1 	: 다행이댜ㅋㅋㅋㅋㄱ
P0 	: 아니
P0 	: 다행이 아니라
P0 	: 스파게티 박스에
P0 	: 진짬뽕 스티커 붙어서
P0 	: 온 거야 ㅠㅠ
P0 	: ㅋㅋㅋㅋㅋ저거 뭐라 말해야됨 ㅠ
P1 	: 엥?
P1 	: 내용물은
P1 	: 스파게티야?
P0 	: 응...
P0 	: {emoji}
P1 	: 근데 매입전표에 저 스파게티도 있지?
P1 	: 그냥 진짬뽕이 안들어온거구낰ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 없어!!
P1 	: 앗 스파게티는 없는데 들어온거야?
P1 	: 기억이 안나..
P0 	: 엉
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 미치겠넼ㅋㅋㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 라면은 이거 세 개
P0 	: 걍 사장님한테 문자 드릴까??
P1 	: 사장님한테 내가 말씀드릴겡!! 내 시간대에 들어온 물건이니까!
P0 	: 아하 오킹!!
P1 	: 안에  내용물은 스파게티맞는거징?
P1 	: 혹쉬 박스는 뜯었어?
P0 	: 구멍으로 안에 보기만 했어
P0 	: 스파게티 맞고
P0 	: 뜯지는 않았어!!
P1 	: 웅웅 고마웡!!
P0 	: {emoji}
P0 	: 피자... 많이 팔려?
P1 	: 우웅..ㅜㅜ
P1 	: 도미노피자가 네고왕했어야했엉
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅠㅠ
P0 	: 파이팅,,,
P1 	: 고마웡ㅋㅋㅋㅋ
P1 	: &name1&두 파이팅!!{emoji:😎}
P1 	: 앗 &name1&!!  그그 콕콕 스파게티 컵라면 반품하신다고 박스뜯지말라고 하시더라!!
P1 	: 혹시 몰라서!!
P0 	: 엉 나 안 뜯었고
P0 	: 창고 의자 위에 뒀어!!
P0 	: 근데 그 언니한테
P0 	: 너가 전해줄래..?
P1 	: 웅웅 고마웡!! 수고했으~
P0 	: 나 연락처가 없당
P1 	: 오키오키!!!
P1 	: 집가는길에 들리려고!!
P1 	: {emoji}
P0 	: 너도 수고했숑 {emoji:😍}
P0 	: 아하!
P1 	: 어잉!! 낼봥!{emoji:😘}
P0 	: {emoji}
P1 	: &name1&!! 이번주 편의점 알바없는거 얘기들었나? 혹시 몰라서 연락했오!!!!
P0 	: 웅!!
P0 	: 그래서 이번 주 강화 왔어 ㅋㅋㅋㅋ
P0 	: 고마워!!
P1 	: 오오!! 잘해썽 푹쉬다왕!!
P0 	: &name2&!!
P0 	: 너 교양 뭐 들어?? ㅋㅋㅋㅋㅋ
P1 	: 나...부모교육의이해랑
P1 	: 그그 21세기 시민 어ㅉㆍ고ㅋㄱㅋ
P1 	: 너무 개빡쳐...국문학사
P1 	: 내가 전필만 아니면
P1 	: 걸렀다
P0 	: 그니까
P0 	: 나도 아까 걍 빡쳐서
P0 	: 안 들을라 했는데
P0 	: 필수더라고 ㅋ
P1 	: 아니 과사 연락했더니 수강신청때는 바뀐 시간표대로 국문학사 시간바뀌어있을거라는데
P1 	: 그땐 바뀌겠지..
P1 	: 아니 진짜 시간겹치면 수강신청 못하니까ㅠㅠㅠㅠㅠ
P0 	: ㅡㅡ짱나
P0 	: {share:photo}
P0 	: 나는 이거 들으려고...
P0 	: 독서지도론...
P0 	: 근데 문정과더라 ㅎㅎ 진짜 지긋지긋 {emoji:‪}ˆ̑{emoji:‵}̮ˆ̑
P1 	: 오오
P1 	: 문정괔ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 이번엔 꼭 들을수있길...ㅜㅜ
P0 	: {emoji}
P0 	: {emoji}
P0 	: &name2&!! 오늘 알바 몇 시에 끝나?!
P1 	: 나10시반넘어서!!
P1 	: 헐 &name1& 오늘 출근해써?
P0 	: 헉 ៖!!
P1 	: 아하ㅠ
P1 	: 근데왜?
P0 	: ㅎㅎ
P0 	: 코노가자 할라 했는데
P0 	: 물류 정리하면서 노래부르다가
P0 	: 목이 쉬었어 ㄱ-
P1 	: 앜ㅋㅋㅋㅋㅋㅋ
P1 	: 알겠옼ㅋㅋㅋㅋㅋ
P0 	: 수고하!!
P1 	: 웅웅!!
P1 	: 악 &name1&!!!
P1 	: 그그 이번주는 편의점 4시출근이랭!!!
P0 	: 우웅,,,,,,
P1 	: 점주님이 전달 제대로했는지 헷갈린다고ㅋㅋㅋㅋ
P1 	: &name1&한테 연락하라고 연락와서ㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아웃겨
P0 	: 오키 고마워!!
P0 	: {emoji}
P1 	: 웅!
P0 	: &name2& 조끼에 천원 있는데???
P0 	: 무나야?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그거ㅋㅋㅋㅋ
P1 	: 점주님거 같은데ㅋㅋ
P1 	: 나도 몰랔ㅋㅋ
P0 	: 머지 ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 영수증인 줄 알았는데
P0 	: 버리려고 꺼내니까 천원이더라고 ㅋㅋㅋㅋ
P1 	: 그니까ㅋㅋㅋ
P1 	: &name1&!
P1 	: 그 있자나
P1 	: 사과 위에였나? 스타벅스 라떼 유통기한 오늘 7시짜리 하나있는데...
P1 	: 그거 너먹어도 된다규.. 얘기할라했는데
P1 	: 지금기억이..나떠
P1 	: 늦은거니..나..
P0 	: 앗
P0 	: 폐기 등록 했어??
P0 	: 맞아 거기 뜬금없이 있길래
P0 	: 머지?? 이러고 안 건드렸어!!
P1 	: 아니ㅋㅋㅋㅋㅋ
P1 	: 어떻게했어?
P1 	: 점주님이 폐기하셨을걸?
P1 	: 하셨으니까 마시라고 하신듯
P1 	: 원래 출근했을때 점주님이 나 하나 마시라고 하셨는데 내가 까먹었옼ㅋㅋㅋㅋ
P0 	: 그냥 냅두고 왔어 ㅜㅜㅋㅋㅋㅋㅋ
P0 	: &name29& 언니한테 카톡해바!!
P0 	: 담주에는 진짜 번호 받아야지,,,
P1 	: 알겠떠ㅋㅋㅋ
P0 	: {emoji}
P1 	: 와 나도 &name1&한테 번호따이고싶다
P1 	: 하
P1 	: {emoji}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻㉻ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪㉪ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁ㅋヲ刁 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦヲㅋ㉪ｦヲ刁ヲｦㅋ㉪ｦ
P0 	: 적이요ㅋ
	  
	  번호,,, 달라 하면 번호 주나?ㅎ
P1 	: ㅋ
P1 	: 울 엄마번호 주께ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 내번호주기 갑자기 부담스럽닥ㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㄱㄲㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 푹쉬공 낼보쟈구!{emoji:♥}
P1 	: {emoji}
P0 	: 옹 &name2&!! 혹시 자는 중?!
P0 	: 나 지금 교재 사려고 검색 중인데
P0 	: 혹시 특수교육학개론 교재 이 둘 중에 뭐 샀어??
P0 	: {share:photo}
P0 	: {share:photo}
P1 	: 앗...난 오티듣고 사려고했는데ㅜㅜ
P0 	: 오티 듣고???
P1 	: 궁금하면 &name30&언니한테 한번 물어봐줄까?
P1 	: 웅웅!!
P0 	: 아
P1 	: 1주차에서 설명해주시지않을까해서ㅋㅋㅋ
P0 	: 오티 때 책 필요없다고 하시면
P0 	: 안 사도 되니까?
P0 	: 아하
P0 	: 아니 이게
P1 	: 웅웅
P0 	: 출판년도가  2019인데
P0 	: 2019 저자가 다른 분들이라서
P0 	: ㅡ,,,,,
